,log2FC,p,padj
LARP6,-0.2104707195582911,0.36900089449279994,0.4635381666121821
LARP7,-0.2599579890669368,0.002506762454780862,0.008815894804206597
LARS1,-0.08449294065134083,0.21571592452459526,0.2996325694829768
LARS2,0.7735342705956647,4.058046463415963e-06,0.00013000741367843313
LAS1L,0.45289714024063876,0.00033929634362998856,0.002107065537188498
LASP1,0.5975412752174947,0.0002996750449082877,0.0019227443247213211
LAT2,0.13304011315397357,0.2538382717402918,0.3423290052496727
LATS1,-0.5707609109267118,5.065433992111539e-06,0.00014838675567537432
LATS2,-0.7196328505741354,0.00210309656544865,0.007752810853516282
LAYN,-0.6366292113347347,0.02057762235207735,0.04518832972469018
LBH,0.23853731050563454,0.1900920086250853,0.27106246633193265
LBHD1,0.4513933645860808,0.0015998837799799817,0.006334518771245243
LBP,0.10592702282935917,0.6731316703498483,0.7426054150212165
LBR,-0.4979667644234773,0.002410244884181414,0.00857504759579068
LBX2,0.6766230211759385,0.055399222959556495,0.09988567232173359
LCA5,-0.5403898173035255,0.061773007396557784,0.10908973768621436
LCAT,-0.25309922864808243,0.12897960127318192,0.19877943674749543
LCK,-0.09092983991017256,0.6071943061004332,0.6868272022823356
LCLAT1,0.047809626051922294,0.768647355275712,0.8205517948170961
LCMT1,-0.06289825543179095,0.48456220258059657,0.5750942691020396
LCMT2,-0.27923166422253143,0.033512870967293745,0.06682759124208833
LCN12,0.6279029261261639,0.17593390401493508,0.25485227307361685
LCN2,0.5994544293415904,0.017538470360631494,0.03973361217272651
LCOR,-0.5879627236009952,0.00028364867050023715,0.0018616920973501096
LCORL,-0.7661544624598742,4.0420452755404574e-06,0.00013000741367843313
LCP1,0.23898971402556235,0.19438136287288585,0.27592251951943314
LCP2,-0.613375766688403,0.024332345668258405,0.05169428888666839
LDAF1,-0.4659113404269659,0.06051882987445493,0.10724866884764367
LDAH,0.21457998920467602,0.0020891744895356786,0.007715162947242366
LDB1,0.8152094099519189,1.1604953790245142e-06,6.340300020769508e-05
LDB2,-0.7050094343664952,0.01013969949887882,0.02566484892363345
LDHA,-0.40441177791380944,0.004529865812053601,0.013820766649487592
LDHB,-0.009769390531564781,0.955650911322901,0.9682388258072806
LDHC,-0.0993493129194909,0.8675083609249019,0.8988056298735908
LDHD,0.31026685308465574,0.047286872078193286,0.08802157811559978
LDLR,-0.1923772811852622,0.5511667554746766,0.6359765185330662
LDLRAD3,-0.4691514982309135,0.009249959102084203,0.023921492738834746
LDLRAD4,0.019050516977111798,0.9162693177921947,0.9375099445290342
LDLRAP1,0.7686420216059471,0.00011428769099859566,0.0010129555254073644
LDOC1,-0.01144813364745989,0.9500149171034875,0.9640137482380938
LEAP2,0.005903905281348543,0.9706514758993383,0.9791378834652962
LECT2,-0.7758512826090467,3.492705046402564e-06,0.00012153319967019294
LEF1,-0.09865282980581336,0.7184969383194086,0.779799507361596
LEMD2,0.32828437971655866,0.01870264723103385,0.04180760010703403
LEMD3,-0.5665515014617979,0.001098697068700028,0.004830669124141318
LENG1,0.28108143647066797,0.07697288417280058,0.1307703882103909
LENG8,0.8810597813432466,0.017043099299701936,0.0388169497989575
LENG9,0.7268889111704313,0.007828413194579505,0.02103946030819457
LEO1,0.4145539799647562,0.0014366658479625666,0.0058408363588815316
LEPR,-0.14254742934790343,0.7177160559271722,0.7792735086354711
LEPROT,-0.4563115844893595,3.96670176143512e-05,0.0005085187940366095
LEPROTL1,-0.3166585449025394,0.007112129231083571,0.01950090385166608
LETM1,0.7899859583712487,6.768076484608767e-05,0.000712164080016473
LETMD1,-0.27062756074876226,0.00010507757358346154,0.000953162293340186
LFNG,0.2541421335037217,0.278431446476154,0.368653997936466
LGALS1,0.013905973083444323,0.9509872732204843,0.9648515585212148
LGALS2,-0.9945953297545151,0.007370050028706395,0.020061727654713413
LGALS3,0.21494478264535122,0.28773603978481255,0.37815668777874095
LGALS3BP,0.8611207383617003,0.022537225618021562,0.04866723502771919
LGALS4,2.7808162546284567,8.450944555824103e-05,0.0008295169682295107
LGALS8,-0.13471842709779658,0.22291064119968818,0.3078479277298927
LGALS9,-0.024149549988814023,0.8875865754886798,0.9154258784131267
LGALSL,-0.34866048923933235,0.002151788828652531,0.00789421611583664
LGI1,-1.2616662800936842,0.027529470086945854,0.05706129333238073
LGI4,0.07570662390709249,0.8717927253934068,0.9023915729203965
LGMN,0.018649101972352256,0.9145843530120925,0.9360771920603885
LGR4,-0.5244722425112087,2.6338692893400012e-05,0.00039911616086047276
LGR5,-0.21133414167580522,0.4927715284070082,0.5828094517702885
LGR6,0.5428838152611286,0.0593481652459718,0.10557295340550002
LGSN,-0.43875949377631596,0.08460230174964405,0.14137645469610827
LHFPL2,-0.13986077888655757,0.5539473297491881,0.6386431713996376
LHFPL6,-0.4416942071753107,0.055586115952450124,0.10015399768802417
LHPP,0.3163897946032126,0.09836639113401709,0.16000657217236294
LHX2,-1.2250173841064935,0.00010541911458947848,0.0009542860386754374
LHX6,0.37601026842722485,0.4104423419304084,0.5044900591917262
LHX9,-0.9168038656261821,0.014656736873083134,0.034425010730654015
LIAS,-0.24467905641915788,0.044570558520495365,0.08379596286736357
LIAT1,-1.075251554659002,0.01835549070191381,0.04120665116952933
LIF,1.005690877361019,0.01428581101355559,0.0337457692681308
LIFR,-0.5490150693974609,0.04476465532331218,0.08411278735250359
LIG1,0.5414010104462124,0.01438935157176353,0.03392505805527035
LIG3,0.10567892863157091,0.2630210467809409,0.3524364128269881
LIG4,-0.8625591711027241,0.0002819191721586662,0.0018537701389405264
LILRA1,0.24986632207210047,0.2595433384527624,0.34855764046040266
LILRA2,0.6386319713783006,0.03190551073926577,0.06445295388627902
LILRA5,-0.34210089567301605,0.3002863329170979,0.3915212268892336
LILRA6,0.36584102874381097,0.48733026101628907,0.5776725777890457
LILRB1,-0.24564339653639689,0.2865756316629215,0.3770460421388823
LILRB2,-0.1592678202701201,0.5743318169887762,0.6575269336951552
LILRB4,0.7692537003812889,0.024662901146716494,0.0522705669969001
LILRB5,-0.30374478108192626,0.16634733334877658,0.24375740591983713
LIMA1,0.0315224443376767,0.6943396910620354,0.7600772561241491
LIMCH1,-0.3146125676706202,0.08598475188770491,0.14321832136428606
LIMD1,0.47416298472971086,0.023180602378279166,0.049697548994540486
LIMD2,0.03190967999116445,0.889295616616407,0.9169728163496081
LIME1,2.168816869517504,1.0862554072766985e-05,0.000236937124671477
LIMK1,0.7823388816202161,0.00015956582323298368,0.0012650809360961026
LIMK2,0.3775561495964297,0.014688225706645018,0.034480498432893435
LIMS1,-0.6844885383967085,4.956045519344533e-06,0.00014652875619907131
LIMS2,0.606218008860619,0.035063337409954744,0.06922667021211869
LIN37,0.3923196330527645,0.18079861959226529,0.2601798953497883
LIN52,-0.21738458625823842,0.04406962411948504,0.08302030450352145
LIN54,-0.5889407848984147,2.6004000552100267e-05,0.0003967872613245647
LIN7A,-0.27874853639693065,0.05799317267645705,0.10366732810728996
LIN7B,-0.07414444049751978,0.6412492891894493,0.7159283507944001
LIN7C,-1.2058307808412998,7.111987665840998e-07,4.772651722898298e-05
LIN9,-0.2748407618832678,0.21204407636947956,0.2954152882626591
LINC03040,1.6721123277380048,0.0007499031510277807,0.0036586835611833947
LINGO4,1.119733976174814,0.0012764445276537732,0.005372290015864709
LINS1,-0.3246665020126773,0.02600441186990748,0.05459473732240911
LIPA,0.4671886614195575,0.05970749994515157,0.10604006842810945
LIPC,0.12799989588865301,0.5352188285618351,0.6215551167291028
LIPG,-0.2820740117146361,0.19394213950114503,0.27535848023084636
LIPT1,-0.9942191176656507,2.8838577665979955e-06,0.00010931233776387156
LIPT2,-0.3409705039192694,0.01957848243720498,0.04346479554617678
LITAF,0.28368254404127136,0.07728939675944356,0.13122336847514665
LIX1L,-0.5331657816707871,0.00021563753112646296,0.0015425147576547352
LLGL1,1.0139071250063703,3.875812917735731e-05,0.0005042986710032884
LLGL2,0.7123457998488156,0.01629329235605303,0.03740064124941807
LLPH,-0.3163368004713014,0.0036248999642343616,0.01172329724459515
LMAN1,-0.5060206641615235,0.00019945491607513774,0.0014697089698242501
LMAN2,0.6130304481434603,0.00017177204254956456,0.0013277600150476644
LMAN2L,0.11602897363525067,0.08729673959184135,0.14493621205059629
LMBR1,0.044985374428422986,0.6274476750052524,0.7047066236311234
LMBR1L,-0.1798349386371303,0.20137251348598317,0.28403781982639537
LMBRD1,-0.34592787457920693,0.0027320980967613056,0.009439266158839362
LMBRD2,-0.46916527805761454,0.00046014977063630534,0.002585369471669938
LMCD1,-0.12848653077952044,0.45692731003972664,0.5494573879093549
LMF1,0.8567333210704486,0.0015373609712729403,0.006146172904301819
LMF2,0.799072738126636,0.0011580206958280916,0.005016945392696604
LMLN,0.045530670455644184,0.8218476632944416,0.862572798859862
LMNA,0.9863015426839201,2.1107747349256055e-05,0.0003533152059833581
LMNB1,0.11490176390186768,0.4592004180921261,0.5517368319325601
LMNB2,1.1876557025786703,8.621154687501532e-05,0.0008412021335660805
LMNTD2,0.9618061794056167,0.03864346234419425,0.07473569478211838
LMO2,-0.6281584224241028,0.042084949930245176,0.08005432677169816
LMO4,-0.747876992865173,0.00013962282805627353,0.0011601131127126757
LMO7,-0.0506845004079679,0.5696422104805525,0.6533400762513697
LMOD1,-1.1278046503964134,0.01954806953244971,0.04342438077357052
LMTK2,0.18965875259252662,0.07281294011160146,0.12504944141226595
LNP1,-0.4120567506500974,0.0017856637104134393,0.006859038977251609
LNPEP,-0.16866171043203337,0.1538906613154251,0.2285596057228756
LNPK,-0.31669740352669784,0.038395244994605345,0.07434309692537083
LNX1,-0.23081867827646985,0.2962978237963995,0.387280659484651
LNX2,-0.019824043407288272,0.9112797935561143,0.9338576645612444
LOC124905564,1.1686991391152253,6.468309611944128e-05,0.0006933795951581183
LOC400499,0.49711355030127624,0.17401228656637358,0.2526251219875841
LONP1,1.2440244947645471,0.0011336997141073758,0.004932700079276982
LONP2,0.09027834335946672,0.3425357593032572,0.4363572927135519
LONRF1,-0.43781779310674995,0.007559925594795022,0.020438993082906254
LONRF2,0.5369018032596911,0.03065343703488597,0.062431814388333104
LONRF3,0.6666966458347332,0.005400666621444219,0.015799592542672557
LOX,-0.7454114334068729,0.08768514340477074,0.14547460787120955
LOXL1,0.6314304039066907,0.20467049889176414,0.287671625552829
LOXL2,0.05227693127919686,0.7850919946442871,0.8333722060815357
LOXL3,0.4278737521589342,0.04652808442633973,0.08685550588413944
LOXL4,1.4837288351466826,1.6371595489608678e-13,7.323763319764922e-10
LPA,-0.569667424127287,0.010062465395967274,0.025530788455470205
LPAR1,-0.6644115562321247,0.00977216044587817,0.024957908028084577
LPAR2,-0.19650386685312693,0.37371155926991306,0.467957743628824
LPAR5,0.016486964898497547,0.9458970483970912,0.9607761136229109
LPAR6,-1.2290698644214029,0.002236015777578186,0.008115429228059017
LPCAT1,-0.05444035495512711,0.7103027118212109,0.7734590254643916
LPCAT2,-0.42699157435452406,0.01866507692068753,0.04174489997242018
LPCAT3,-0.003023554509073989,0.9822384369950393,0.9874938593438625
LPCAT4,0.09636641197202422,0.5259487918266059,0.6128458946576318
LPGAT1,0.04881244781096328,0.6037126887179809,0.6838299168711335
LPIN1,-0.16588305904706147,0.2658377254020425,0.35559479326889704
LPIN2,-0.13988705279158076,0.5222505721956683,0.6094545094569803
LPIN3,-0.13788449820888715,0.508943845939962,0.5971577525110009
LPL,1.8749131712601157,0.0010116859847246573,0.004540036607623939
LPP,-0.21948448139827903,0.018348802537959757,0.04120570254085448
LPXN,-0.5600829131021561,2.8179416762847488e-05,0.0004150547241676741
LRAT,-0.5732897153534307,0.005769184564513995,0.016640808021283458
LRATD1,-0.709114078919856,0.15139995898693698,0.22590625757857993
LRATD2,0.09220423297120028,0.20902004592784806,0.2923423335770399
LRBA,0.3624705109234476,0.002212743997990309,0.008050960388815085
LRCH1,0.07737654098047209,0.48396511294276745,0.5746676113149969
LRCH3,-0.09844232126166919,0.19252420984118573,0.27395978017940353
LRCH4,1.4866847288769227,0.0018871326730408417,0.0071469784188039715
LRCOL1,0.13544620581367894,0.5527237484572964,0.6376052853410648
LRFN3,0.9905233237844806,0.0023384815201551393,0.008393086180662073
LRFN5,-2.3578236134983945,0.07610261275860251,0.1296771169340457
LRG1,-0.4291167285740567,0.03299852658481114,0.0660762293839967
LRIF1,-0.1513937655534292,0.2677994909741665,0.3577096277834073
LRIG1,-0.1940381854111326,0.039976308841811324,0.07678276725998019
LRIG2,-0.07474525243695229,0.4285905083753341,0.52240301701981
LRIG3,0.3666869562542665,0.002016323246557279,0.0075150749963071375
LRMDA,-0.24265579588007302,0.06453155312000185,0.11309573859925175
LRP1,0.6094257073222504,0.004133793943360935,0.012914914901906504
LRP10,0.8242021733981524,3.144076284912556e-05,0.0004461855121594333
LRP11,-0.48546814603813804,5.534885986096876e-05,0.0006292165546683856
LRP12,-0.9374336120621196,0.008082829266537344,0.021568970043166096
LRP1B,0.2576641404605171,0.6435603973675861,0.7177774872022267
LRP2,0.13269912681215068,0.8434955363581801,0.8797321638572978
LRP3,1.2651251824410394,0.0004690832518305677,0.0026221215517753752
LRP4,-0.8907518558238015,0.03180109525423353,0.06428151312109016
LRP5,1.2694749383188917,0.0003197019526526865,0.0020177734084648683
LRP6,-0.1517631597249629,0.20605470980848054,0.28915722347423906
LRPAP1,0.7870272371638087,0.0009948108648089404,0.0044896102235794785
LRPPRC,-0.022123941205451914,0.819873059899013,0.8609812660161054
LRR1,0.16466788161411205,0.3271786451903085,0.42014740284296503
LRRC1,0.5304627625169793,0.1726727631728674,0.25109616959786896
LRRC14,0.9928436717814426,0.00016150842624089055,0.0012702778003087793
LRRC17,-0.4489613662151104,0.0031630552759059974,0.010538821184953319
LRRC19,-1.7407662903720826,0.04276165471845124,0.08107885894648827
LRRC2,-0.13161194424873468,0.2512958398704979,0.3396070883930406
LRRC20,1.1260658502309653,8.274950145849993e-07,5.22251675140443e-05
LRRC23,-0.20919705179987957,0.3635017154516712,0.4577880183201677
LRRC24,1.379047427606463,0.012059778995685378,0.029445382054993464
LRRC25,0.35977259711695186,0.06734983945267642,0.11714448750194396
LRRC27,0.04717855282329353,0.7350673604563341,0.7936579372912628
LRRC28,0.004387589530942648,0.9600905092387352,0.9714647640600881
LRRC3,0.7583138467068284,0.001056737047178202,0.00468935977784578
LRRC31,1.1080193722236107,0.0010522379095161739,0.004674125371113217
LRRC32,0.4358182032723166,0.03201329192477056,0.06462106026496427
LRRC37A2,-0.31755959693771896,0.28321644879060565,0.3737104685937837
LRRC37A3,-0.0751217293145956,0.8446930745525191,0.8807172421394596
LRRC37B,-0.6394657383850992,0.00010995798454405435,0.0009831933179523771
LRRC39,-1.2072059791478353,0.0007885863195914886,0.0037896546083722275
LRRC4,0.24087746681006106,0.4359188045887581,0.5296175906850116
LRRC40,-0.792329072732338,2.8902258507586013e-05,0.0004204473318579892
LRRC41,0.5163907420931118,1.2370164798184519e-05,0.0002509978124288269
LRRC42,0.5679533777386361,0.0004038559321103332,0.0023766966778734733
LRRC45,1.054935286326427,0.0004182319185729424,0.002426556870308739
LRRC47,-0.05884807487869281,0.4744562700274698,0.5661365617047365
LRRC51,-0.13903080947861657,0.04037113990067497,0.07737164550685967
LRRC55,1.0144852598307068,0.014204361043430045,0.033584389862346825
LRRC57,0.11050027414562535,0.2629386536165556,0.35239781037482737
LRRC58,-0.5546431350965975,0.000882243244699767,0.004119327439664904
LRRC59,0.2989248773907427,0.03968295521839702,0.07627501241963701
LRRC61,0.532810761909567,0.05310113521730198,0.09658957703127825
LRRC66,0.5250764812205961,0.10217743281080247,0.1645676905608264
LRRC75B,0.5601178617339695,0.017117500775694752,0.03893920575972208
LRRC8A,1.0302043555602047,0.0004107805237356773,0.0024013316571979393
LRRC8B,-0.24901770004656054,0.2081574633760622,0.291415364870397
LRRC8C,-0.626420702249658,0.000763003759638274,0.0037018769644124746
LRRC8D,-0.08439415505839065,0.4292823196235147,0.5230523714690217
LRRC8E,1.3626566277118712,3.452013563598999e-05,0.0004685689824769622
LRRCC1,-0.49041168915269306,3.167552923996123e-05,0.0004479873506378602
LRRFIP1,-0.24521966803821904,0.12988705403078218,0.19988351721854195
LRRFIP2,-0.3337602614458355,0.009719617140345218,0.02485266801068442
LRRIQ3,-0.22284528973028284,0.557122117938556,0.6417223239553225
LRRK1,-0.07407125391138525,0.6172171780385882,0.6954135294450532
LRRK2,-0.6462554033764025,0.0035474866365942607,0.011512482539137505
LRRN1,0.3197676131299536,0.46765957432376126,0.5598188950600287
LRRN3,-0.4110746327098118,0.22305099474411763,0.308009420878675
LRRTM4,-0.15095871487042567,0.8136900949086332,0.8560602958193291
LRSAM1,1.040242618120569,0.0010809812887048744,0.004771190231656112
LRWD1,0.6814342975790098,0.0006186163344365733,0.0031870977856812564
LSG1,0.3737307939968151,9.487551836517311e-05,0.0008939095222472219
LSM1,-0.2780581859504032,0.006579373969728651,0.018408531338830237
LSM10,-0.15868026445948757,0.1328290557320531,0.20336405191988058
LSM11,-0.29680926388469686,0.045790685961832,0.08577113250583542
LSM12,0.253601113233449,0.07204301337190575,0.12396412282583415
LSM14A,-0.3024461003116805,0.0008568649669824633,0.0040294886745097245
LSM14B,0.2914870584823781,0.0026106079638041394,0.009103461371933505
LSM2,-0.49677605337883524,0.0016383671510894371,0.006432669593516229
LSM3,-0.2728419242183229,0.015194201168221542,0.03535904599533226
LSM4,0.1567105018845556,0.10301807374021048,0.16560962840409985
LSM5,-0.986658897129626,1.1831162215563853e-05,0.0002461093419039435
LSM6,-0.7855144584725915,0.00018351227671715775,0.0013952236853530496
LSM7,0.17759765422458873,0.25549663441038795,0.3440208963330163
LSM8,-0.5952103273712703,0.0006156085623952969,0.003178965670943897
LSMEM1,-0.6027240857076297,0.014444266865075129,0.03401708900202922
LSP1,0.38371783937890314,0.04676988382316098,0.0872336081024197
LSR,0.53441639553877,0.024215758939487558,0.051480503851798906
LSS,1.5187541637052124,9.988293281053897e-06,0.00022541590052369074
LST1,-0.7758062214817034,0.015214710847688577,0.03538173475594905
LTA4H,0.10852475526536765,0.16296373389382773,0.23965362163523213
LTAP1,-0.13685839982734294,0.20122281482924714,0.28391800938093625
LTB,0.20930018652246574,0.37162526319717193,0.4659663571813539
LTB4R,0.13390296127432055,0.5229570697805559,0.6102248348849939
LTBP1,0.13213733159713392,0.2703109389189824,0.3604419890106828
LTBP2,0.8638353145821336,0.0421938564067991,0.08021040516239754
LTBP3,0.9389727140812756,0.011055958538845913,0.027492639974966124
LTBP4,1.2227434169319888,0.008842585847989626,0.023089420228749883
LTBR,0.14934731456304107,0.18979897585640038,0.2707033105008929
LTF,0.2605857535996394,0.3082303452518602,0.40041024504668815
LTK,-0.3949878222370815,0.1703987740847297,0.24839355818867892
LTN1,-0.13183936715742384,0.32776017174485494,0.42075244377904325
LTO1,0.04428221209949523,0.7359445282392123,0.7943441966133562
LTV1,-0.271501961677842,0.07417088848020527,0.12696117857628056
LUC7L,-0.2826155309923024,0.2572537062238924,0.34594192801992196
LUC7L2,-0.9918704865830055,8.669158502751002e-06,0.0002101257216991914
LUC7L3,-0.11862191491668916,0.532187212499992,0.6186899775510337
LUM,0.20002816306516635,0.4040953963937375,0.49827193669886843
LURAP1,0.7801993515524321,0.054478903635694666,0.0986183621690465
LURAP1L,-1.220844656892469,0.004287799299039949,0.01325438876152114
LUZP1,0.9691037640245561,0.00015240728543043376,0.0012238490143127402
LXN,-0.47028301060928257,0.12244645770352723,0.19059624357094598
LY6E,0.6094581600139577,0.021484832763495207,0.04680192205005837
LY75,-0.8271044044076383,0.012426420970072165,0.030139169282566696
LY86,-0.6028656377918953,0.03598358930788495,0.07065116437775948
LY9,-0.13784846126992978,0.4907612009843155,0.5808496424499867
LY96,-1.0103536890118372,0.023570371477097847,0.05038535609268129
LYAR,-0.26410815997739334,0.05666741639552235,0.10173364611389318
LYG1,-0.6720619708325719,0.0134163173115917,0.03214295475398281
LYL1,0.41357874288426544,0.14142502493865505,0.21393483070938812
LYN,-0.38721324042258587,0.041954490595944145,0.07985961525837536
LYNX1,1.0385323550241221,0.0009578584458124805,0.00437303441088912
LYPD1,1.5221057352463798,0.006320984715632487,0.01780679202499767
LYPLA1,-0.8041127830493462,0.00045745563560591496,0.0025735303571961504
LYPLA2,0.4278697705372281,0.012125240069436962,0.02955948312911658
LYPLAL1,-0.9618987641461612,3.698822883696284e-05,0.0004899357239602943
LYRM1,-0.5836193428134546,1.4502285179007487e-05,0.00027928046406952486
LYRM2,0.10979951659430753,0.21031485521350687,0.29375292456443197
LYRM4,-0.5191286628716192,0.0005204580248604006,0.0028113282960939836
LYRM7,-0.3338956877599317,0.005148638342156715,0.015212679204343727
LYRM9,-0.32063549969123883,0.009310516950455507,0.024030853502617994
LYSET,-0.6851333182732944,3.417026194709163e-06,0.00012036808894097475
LYSMD1,-0.38084715167555494,0.00018384345470602413,0.001395567948732998
LYSMD2,-0.9983600122264207,0.0002120807943695942,0.0015293304212408293
LYSMD3,-0.47864405417790934,0.002605247228329779,0.009091752930279008
LYSMD4,0.4048638044838295,0.012916897898136381,0.031131978225515375
LYST,-0.2649165507295841,0.00758400632280874,0.02048725306303211
LYVE1,-0.7231610716372607,0.05251448468443175,0.09568126015436082
LYZ,0.5104449324118274,0.1108671155997045,0.17552180687083693
LZIC,0.31346780125393003,0.025763018896875232,0.0541657588795716
LZTFL1,-0.45738790049779876,0.002961936696393086,0.010017576078081323
LZTR1,0.4489967009542113,0.02044705201928154,0.044928178284264965
LZTS1,0.3045487437177474,0.3813087688386141,0.4755242473247645
LZTS2,0.4072483602780643,0.01375443217619706,0.03277985983212899
LZTS3,0.06737502399491202,0.714162745667255,0.7762484582895137
M6PR,0.9146823838179934,0.00010522959963200521,0.0009538834761955648
MAB21L2,1.0264389325048136,0.02959373511404412,0.060614590888986575
MAB21L4,0.5095739182173444,0.3203707776467046,0.4134455296690645
MACF1,0.2964333935683392,0.01636333734235333,0.037502522401807514
MACIR,-0.7416644641785317,0.04638994377537705,0.0866345208685978
MACO1,-0.13083877657315668,0.06722429757719106,0.11701330250596745
MACROD1,0.4445309584611934,0.10629470635361357,0.16979185930741528
MACROD2,-0.5087027120211918,0.00487017868593007,0.014580009048166696
MACROH2A1,-0.0776417566208778,0.27365609160500315,0.36383920039254447
MACROH2A2,0.966470827485927,0.007340352186801312,0.01999330136943418
MAD1L1,0.9688537655313043,0.01336366037693056,0.03204014308016181
MAD2L1,-0.09540358509463065,0.6660756463615702,0.7363951396649351
MAD2L1BP,0.4971875796701841,0.001498713054154889,0.0060306236817221845
MAD2L2,0.5226012049650546,0.0050600090843730405,0.015009990863048852
MADD,0.4813992100018716,0.0007918971331941469,0.00379585386038725
MAEA,0.5125527970509012,0.0002901770270010528,0.001888830535114832
MAF,-0.8209574418709344,0.0007332170202066386,0.00361063401975961
MAF1,0.026995180716037126,0.8244753488618679,0.8645718140460934
MAFB,-0.35602258262389874,0.1640293554164605,0.2409513191638044
MAFF,-1.6415781238548792,0.003932880322815432,0.01243938079086744
MAFG,0.9665289899563776,1.7416857197724258e-08,4.628783108810466e-06
MAFK,0.2323019785092013,0.29619707288164493,0.3872259317773855
MAGED1,0.5764835320575639,0.006235226712791454,0.01761046531100408
MAGED2,0.5877203604525061,0.0003557551124772375,0.0021774066981913006
MAGEF1,-0.3713942203147216,0.010975607163509031,0.027320620935207093
MAGEH1,0.002573034050906031,0.9744534876267521,0.9822198423445988
MAGI1,-0.5003183348985019,0.0018015339358518775,0.006906317650323446
MAGI2,-0.9515572845850553,0.0001435830973107395,0.0011826054086660762
MAGI3,-0.4549091286640863,0.005105752497680219,0.015111602745721854
MAGIX,0.5763925749021261,0.05051158384722207,0.09273853466534225
MAGOH,-0.5194202837810593,6.731192935059661e-06,0.0001827391674999875
MAGOHB,-0.789949578069626,0.0012468025751630927,0.005293477815080749
MAGT1,0.20009436171232053,0.10267005754562551,0.1652495431837509
MAIP1,-0.27169142537792546,0.012172138916535215,0.029643191603704256
MAK16,-0.3115121683390969,0.01468449547062797,0.0344778952026365
MAL2,-0.32953504570931713,0.03174248120329573,0.06421876579934976
MALSU1,-0.31781259561081754,0.006694813410816126,0.018636376887294075
MALT1,-0.6765938190240366,0.00016002605877673594,0.0012661341867522024
MAMDC4,2.814697741312118,0.0010276757080265007,0.004589819554387967
MAML1,0.3744476622387811,0.00039630630019580736,0.0023469683775215913
MAML2,-0.4148534225543212,0.07952207645741526,0.13437228566860004
MAML3,0.36706198613554886,0.029029275443469393,0.05968767545848881
MAMLD1,-0.041186761062125044,0.8825105917296907,0.9107620096524615
MAN1A1,-1.055672172676564,1.983429467399779e-05,0.0003410861729866844
MAN1A2,-0.07898016480506342,0.3259434785682761,0.4189518785897133
MAN1B1,0.6636213319844195,0.002285914241654437,0.008255527188490062
MAN1C1,-0.2515423408152131,0.27558995040920625,0.36581235419641633
MAN2A1,-0.47268824317782077,0.0006208288016020793,0.003194742264269229
MAN2A2,0.31540980559139875,0.01290713583952441,0.03112145878959937
MAN2B1,1.0638526349008108,1.818401392822823e-05,0.00032364592043029216
MAN2B2,0.5002008949541263,3.570289014656271e-07,3.111970439341301e-05
MAN2C1,0.3642312502370686,0.11725833206290764,0.18380393774561127
MANBA,0.22889812479659177,0.00505725888923198,0.015005216821580923
MANBAL,0.039234077547737556,0.6481592930697879,0.7216217353772576
MANEA,-0.6568588132338622,0.0019191243046652242,0.007234807102109973
MANEAL,0.2509426685234786,0.0950556568625522,0.155602620375003
MANF,0.19483728614811469,0.5267580683287085,0.6135171232380681
MANSC1,0.1840874494769178,0.06728964195461935,0.11705603235406804
MAOA,0.011762564122777874,0.9421401773798812,0.9578704300129534
MAOB,-0.15643504326249946,0.04796217499688286,0.08907744814092068
MAP10,-0.11033100535783902,0.5972425437151754,0.6780192626864925
MAP1B,0.15324201131162862,0.647544068765169,0.7210588500227114
MAP1LC3A,0.4951777572166485,0.04577113658012175,0.08575894009093184
MAP1LC3B,-0.5697618045271486,0.0004697724594596129,0.002623744016676131
MAP1S,1.5641585970275065,0.0021460992276755293,0.007884625880286317
MAP2,-0.0020712090942653916,0.9889512853561175,0.9923555836171937
MAP2K1,-1.0422919463098754,2.5891042374494136e-06,0.00010382465864381749
MAP2K2,0.7885388961404143,0.0009910056184094136,0.004476200858152135
MAP2K3,0.3081179329069226,0.032794629251290536,0.0657880300976383
MAP2K4,0.028453680816548754,0.7459765490808636,0.8022755151316925
MAP2K5,0.4794443222253557,0.0009061906018777994,0.004199289226525527
MAP2K6,0.3787821707725909,0.3756291688858159,0.47011096423328774
MAP2K7,0.5078863670309399,0.009370469016082461,0.024161885702515703
MAP3K1,-0.0652050995029132,0.6946008879578365,0.7601369065071489
MAP3K10,0.9165895044882433,0.029577041720212114,0.06059607939968068
MAP3K11,0.7009222548644587,0.0016808345660095046,0.006556351437343717
MAP3K12,-0.11248772975473464,0.4376986351644703,0.5311421854708255
MAP3K13,-0.36151917697244684,0.0004414721612637696,0.0025225168636923713
MAP3K14,0.32880596818655405,0.010389856328539903,0.026158761440996704
MAP3K2,-0.3125272136781163,0.007389743321787394,0.020102852928949245
MAP3K20,-0.06167641956387193,0.6011830003320628,0.6815514569356682
MAP3K21,-0.6773016624486798,0.00019833283629029663,0.0014639011199361794
MAP3K3,0.15986727234527187,0.2289087657535885,0.3146907570125826
MAP3K4,0.10067322692133907,0.4276738805209298,0.5215757580428177
MAP3K5,-0.7029376387265245,0.027028869038062474,0.056216115505634996
MAP3K6,-0.007075848426055131,0.97169028621028,0.9800354523827783
MAP3K7,-0.2874027710954543,0.014375488834899516,0.03390367664433088
MAP3K7CL,-0.6815447126223813,0.0007385646382597472,0.003626960423268739
MAP3K8,-1.2999208589284743,3.1480282466658106e-05,0.0004461855121594333
