,log2FC,p,padj
NUP155,0.22790067443841444,0.08440921071786708,0.14419462005106368
NUP160,-0.22243407028620688,0.0456392764950707,0.08812293067229374
NUP188,0.5032151319081875,0.003086371303908693,0.010626974282803936
NUP205,0.47417337665570436,1.1354643425272996e-06,4.709268669797059e-05
NUP210,0.4667631973401729,0.0446020529410359,0.08637379304084881
NUP214,0.3454607818464108,0.007215131020586161,0.020251945862947027
NUP35,-0.2848072650728586,0.06641623920235211,0.11882110911704806
NUP37,-0.07541748132489534,0.5199533706894435,0.61072929850672
NUP42,-0.15034050356090045,0.29459127779663424,0.39198372047133334
NUP43,-0.014779719412137737,0.9104877846689601,0.9351589748360793
NUP50,-0.14782071736604152,0.24735308192290684,0.341295941489503
NUP54,-0.4379979630207451,0.005817632449358522,0.017183768157739195
NUP58,-0.3647401174553906,0.005285117241309201,0.01592400198881638
NUP62,-0.08073864586058832,0.7763849550607521,0.8306996920128588
NUP85,0.1282494348193577,0.18783437199749478,0.27475858353179566
NUP88,-0.19845395616241213,0.07457707394077558,0.13026723154621794
NUP93,0.764639256163421,5.591776809104472e-08,6.3404000319095805e-06
NUP98,0.2803379287823127,0.0003855109081600436,0.002311132623076141
NUPR1,-0.10338020617928301,0.6271095914359937,0.7064382028226811
NUS1,-0.7939418462314425,5.27430773167199e-05,0.0005738045458617178
NUSAP1,0.30240038860006724,0.08232292823307599,0.14139376796156286
NUTF2,-0.45306249537547494,9.324563691359595e-05,0.0008452514557715558
NUTM2D,0.1898583526211004,0.25599586679436404,0.35121660956986234
NVL,0.05275643558209353,0.6358205353065423,0.7143020164989607
NXF1,0.47218927016458245,0.051420286936913584,0.096965022807344
NXF3,0.7301920113870581,0.0271895510525686,0.058340295791702086
NXN,0.29976409144312033,0.37149962320334706,0.469614083997465
NXPE3,-0.33299077778148245,0.17284907375095204,0.2569198629275932
NXT1,-0.44322182446757896,0.01987696726057859,0.045406751196196096
NXT2,-0.6685448997700476,2.3365289612225922e-05,0.0003293580956213618
NYNRIN,1.3126448618173558,0.0028086109642847796,0.009917710361314617
OAF,0.11364447941206102,0.3614149687446875,0.45970808726640205
OARD1,-0.1293383205850578,0.08950704505822407,0.15116668767986918
OAS1,0.17732677741782688,0.3058320318170545,0.40355223861253187
OAS2,0.026612908864128926,0.9065383160819245,0.9325589294091625
OAS3,0.48502296203658446,0.014089068341806715,0.03440013289396394
OASL,-0.4773629154430852,0.015027769711338916,0.036327927773063914
OAT,-1.5053276373116766,0.0005540695869034407,0.002990429740066047
OAZ1,-0.09645620249941977,0.33096935691517804,0.4289751627419528
OAZ2,0.26243785885858273,0.0027705117021021215,0.009829844356258667
OBI1,0.07585847762129294,0.5680020883290617,0.6546557542755125
OBSCN,0.9450887706754498,0.012442317860987557,0.03121377204378587
OBSL1,0.11584046499784328,0.5892070732482384,0.6738991856029635
OCEL1,-0.401317937740588,0.012598027212824381,0.031496335725390255
OCIAD1,-0.522070390503286,7.5225667059963975e-06,0.00015905356811826444
OCIAD2,-0.33506544833063856,0.003939938683149914,0.012786087712674763
OCLN,0.3415774793252826,0.03168900684903327,0.06583050583453105
OCRL,0.16934245924150737,0.264860818388375,0.360707635562466
ODC1,0.6412323730887497,0.034550473092567716,0.07042391920691346
ODF2,-0.021347303064065848,0.8899193111128723,0.9202852975129813
ODF2L,-0.5752634939344912,0.0013586863775382166,0.005778485841287276
ODR4,-0.03973022099896717,0.6501496182257351,0.7259268190596855
OFD1,-0.15143295674790025,0.46217299819463553,0.5576517241770518
OGA,-0.12093322632697756,0.26460482465695107,0.360433643197274
OGDH,0.7351235951663639,0.0003815104665140987,0.002300782744640046
OGDHL,0.22022078693947122,0.07121517551374826,0.1254443824202934
OGFOD1,0.3163415794393085,0.002797220536546208,0.0098902800315033
OGFOD3,0.42429610897023196,0.0013690373016554784,0.005801207354598746
OGFR,1.0086676710784435,0.0019347132092777447,0.0075354701929612605
OGFRL1,-0.5296198712348934,0.003691826783790875,0.012185344463538614
OGG1,0.05205241622781731,0.7505397936707785,0.80963256837134
OGN,-2.07688471610592,0.0003587947385293,0.002207309259062621
OGT,0.234386364133238,0.07834137886146063,0.1355821258111568
OIT3,-0.5618224152006643,0.08172245845286187,0.14049085035034534
OLA1,-0.051902611673600774,0.612386054671133,0.693773796476263
OLFM1,-0.3842875581921854,0.329449408129147,0.4275528431300119
OLFM2,1.653528172401824,0.0007072834883738128,0.003587697540524782
OLFML1,0.15548709644682024,0.4658529450645619,0.5610625205049156
OLFML2A,-0.5146549496212431,0.08309437348807983,0.1423552789480196
OLFML3,0.08130608893849711,0.4648630533150162,0.560280742257162
OLR1,1.4551450683390352,0.028463885537851934,0.06053120234104552
OMA1,-0.4350446231660028,9.317334611536529e-05,0.0008451786354864826
OMD,0.9331891695803223,0.07997517311893128,0.13793777236209062
ONECUT1,1.0285776037397554,0.0018719868443767898,0.007352117934932194
ONECUT2,-0.09505041297501293,0.6005295606472636,0.6833433092130339
OPA1,0.01598669284495635,0.8625856291832612,0.8985893220851762
OPA3,0.8678827687304445,6.741668458562644e-06,0.00014803533428292898
OPHN1,0.23047780633190396,0.2862788891981545,0.3833417232214598
OPLAH,1.4869478726618315,0.0026171530336901267,0.009454384469136566
OPN3,-0.3947057157084135,0.008376525665933759,0.02279989404830324
OPTN,0.35062295869155413,0.0003020784974521098,0.0019495772703570166
ORAI1,0.5355591221332148,0.003931584266406603,0.012762124347494089
ORAI2,0.05834953930759479,0.6967788634843946,0.7648750118018895
ORAI3,-0.935095773920116,2.9954605461883613e-05,0.00038834659126481404
ORC1,0.8230925916866769,0.0023386237499466783,0.00868244561088958
ORC2,-0.4490914061154836,0.06415674390125768,0.11550145805272957
ORC3,0.027020717952554563,0.7913174726405517,0.8424881003215087
ORC4,-0.6158029677685253,0.0015328699933530603,0.006316365608575439
ORC5,0.17094034832831184,0.15376427995284966,0.23329813983387143
ORM1,-0.5961942835981802,0.05654431346693806,0.1045735876027329
ORM2,-0.5339212098218997,0.006370393384063213,0.018392029951815044
ORMDL1,-0.40199459122774783,0.00021426243228854955,0.0015341283461574808
ORMDL2,0.36946527874999546,0.0018526365154508408,0.007289179804883312
ORMDL3,0.004808768788794993,0.951563237539481,0.9649414114845588
OS9,0.436537866869239,0.009997848440786545,0.026300340108333084
OSBP,0.009250408317427627,0.8925813691998241,0.9222405930153407
OSBPL10,-0.32444653940923285,0.22266851473913019,0.3137395794712136
OSBPL11,-0.46741748548801887,0.23778730875407478,0.330789685038852
OSBPL1A,-0.1257813877002807,0.5210495706413105,0.6116891291186324
OSBPL2,0.20358829514531784,0.004518685515472538,0.01419156413204639
OSBPL3,-0.1635778073488563,0.5949117612941034,0.6789478868808106
OSBPL5,0.3465671200926428,0.017111531105891257,0.04029865150148392
OSBPL6,-0.7407124356784252,0.002445105279308421,0.008985881458156932
OSBPL7,0.8602538074466626,0.038305386959844506,0.07634446552672897
OSBPL8,-0.5925958523961317,0.0002958830053048832,0.0019247028530045146
OSBPL9,-0.21182758416940572,0.05803954912430369,0.10667889737730106
OSCAR,-0.025913134173531915,0.8865583005464324,0.9174587983546204
OSCP1,0.159115191556241,0.4856431229027951,0.5801693002307415
OSER1,-0.10928151925145535,0.11654132086014171,0.18657107999920206
OSGEP,-0.3198777337028673,0.0017884553660135042,0.007102008910569425
OSGEPL1,-0.23965327762781907,0.06401738546570487,0.11532949883994195
OSGIN1,1.5293756546036246,0.0016569511526375554,0.0067140722460387455
OSGIN2,-0.3731675968147776,0.018880941465073135,0.04366987868218008
OSMR,0.13447381940048064,0.5259104837111664,0.6158565342105566
OST4,-0.5605553629726074,0.00010355840938047463,0.0009062566590694497
OSTC,-0.5946715086143524,0.0009128839925979997,0.004306107786699948
OSTF1,-0.28847421585965805,0.026535507766328355,0.05712300059746593
OSTM1,-0.24433301092665882,0.04327124358386139,0.08430553501089155
OTC,0.5314226529191259,0.0069529344589238555,0.019620670872822456
OTUB1,0.3785586286770606,0.01055609985843491,0.027431632070138528
OTUB2,0.6516403185987647,0.011346145420426609,0.029017276048001396
OTUD1,-1.1116376918092703,7.501627019149058e-07,3.640918825936072e-05
OTUD3,-0.04253883177626161,0.7828708832866476,0.8360883428567428
OTUD4,-0.1905052330788024,0.08854362131895885,0.149988713609985
OTUD5,0.3255395471053255,0.0032305863055105176,0.010994023719632559
OTUD6B,-0.06168034977481707,0.740105418189551,0.8014213040847112
OTUD7B,0.41965347676617704,1.703423087030645e-05,0.0002648359794765257
OTULIN,0.26927748859893263,0.0047107136860604,0.014623558440583537
OTULINL,0.13972991253024247,0.6553059745320262,0.7304440239847237
OVGP1,-0.030321784126613238,0.8860111738683103,0.9170753595242679
OXA1L,0.2194280794297434,0.007478602052256038,0.020815189586215994
OXCT1,0.006719772125341805,0.9743236683914541,0.981111561043699
OXER1,0.2744420828557068,0.30195029328864426,0.399472159286415
OXLD1,0.5136795226101372,0.003328837495487833,0.011255578297725312
OXNAD1,-0.0012157252229627602,0.9923708314545738,0.9944121244950487
OXR1,-0.37533598064177376,0.018083116334758464,0.04214907480968954
OXSM,-0.07554817294833072,0.37382306752428585,0.47214277003523447
OXSR1,-0.035565505559560506,0.3084245317238147,0.4061405496891252
OXT,0.8400851643243503,0.10497690260797118,0.17201460072289088
P2RX3,-0.10499328870855917,0.8395152185863738,0.8802729328815828
P2RX4,0.21519829982919347,0.12379977749177318,0.19564321438775595
P2RX7,-0.24997797903044638,0.2521191751731114,0.34698373036014796
P2RY1,0.677097891938069,0.16100885655037495,0.24213920537469488
P2RY11,0.6324230140476912,0.0033209828865857828,0.011244202920383892
P2RY12,-0.46307313547163576,0.20092338651527464,0.289870056250456
P2RY13,-0.3233234640810707,0.288033890386381,0.3852068897053451
P2RY2,1.353528220299678,3.1202535689795986e-05,0.00040117981615629184
P2RY6,0.2600293330570973,0.39689924552311506,0.4947323518162938
P2RY8,0.0440868930508298,0.8819279407852307,0.9140334256676496
P3H1,0.3037424093544949,0.01600160246404864,0.03823234826696308
P3H2,-0.937345165195925,2.6870230315385065e-05,0.00036063968753454443
P3H3,0.3436223160300811,0.17784916368932105,0.2628370842702966
P3H4,-0.1942449813739877,0.44729287878789015,0.5438886229728316
P4HA1,-1.0129386544648273,0.019596343162948594,0.044912127831026806
P4HA2,1.1012961999073685,0.00021899743043378084,0.001559541528151337
P4HA3,-0.5548993070234203,0.011313718011060556,0.028945600661248686
P4HB,0.6977042667247186,0.0001492771522581194,0.001189965081000633
P4HTM,0.25669977531310373,0.04691775669970569,0.0900633311882183
PA2G4,-0.1651692171953485,0.042750980864146915,0.08345260482429866
PAAF1,-0.20316032934921324,0.024678155570329794,0.053973412408795586
PAAT,-0.48218209712926274,0.024804105820730785,0.05416709345178018
PABIR1,-0.2610795546479121,0.03796195312019587,0.07584893960047642
PABIR2,-0.6750978886437355,2.0369855393237435e-07,1.4967860781410725e-05
PABIR3,-0.3543274170326276,0.01927878379306009,0.04437572417999791
PABPC1,-0.26863702287356617,0.034787462536872205,0.07080411907856923
PABPC1L,-0.15775034905324947,0.6876354400113063,0.7571761358282721
PABPC4,-0.35842810517761947,0.0002486176162689694,0.0017165708697038085
PABPN1,-0.3055921965213848,0.1535766537748491,0.23312103024819275
PACC1,0.009889510382663502,0.9667250695274071,0.9757758299051482
PACRG,-0.14430672155389868,0.41865936760176214,0.5159882554409649
PACRGL,-0.3198405790641843,0.0009648199435714924,0.004494704616008899
PACS1,0.2782378002334216,0.061273452962972146,0.11131134305757627
PACS2,0.7464154464498121,0.0031274977780595017,0.010734858631215195
PACSIN2,0.5345658422503288,2.5217282539969075e-05,0.00034718169177701567
PACSIN3,-0.8605525973088675,0.0020634122111093623,0.007887259753769672
PADI1,2.0927631843199124,0.04977834935844393,0.09445104286087895
PADI2,0.926885360113241,0.024823747899418897,0.054175873436741954
PAF1,0.3571607334883531,0.012391270045414089,0.031127267934937263
PAFAH1B1,0.2106809946086976,0.006309558806421524,0.01829577314392908
PAFAH1B2,0.003851567953594426,0.9699117265621453,0.9781666109087485
PAFAH1B3,0.07707699948677682,0.6864798579866889,0.7563469234460478
PAFAH2,0.21439055739230817,0.0007466600536779448,0.0037313144703746233
PAG1,-0.41210799179063073,0.11704093752786923,0.18723418283921966
PAH,-0.2493275960212884,0.01425946675175348,0.03478840501036155
PAICS,0.03309876763499453,0.6530539078184487,0.728304057108365
PAIP1,-0.26522944837089213,0.017537064952163225,0.041116758523316026
PAIP2,-0.3795891156543174,0.010281332394909169,0.026852733318157324
PAIP2B,-0.061525157302259714,0.6180456064576887,0.6988612329554659
PAK1,0.3676524551805791,0.004330173185206983,0.013757190315224021
PAK1IP1,0.23776212157478582,0.14354015112444984,0.2207135384311303
PAK2,-0.3037295158115807,0.0007693353507850333,0.0038027312547446613
PAK4,0.06277384096693783,0.7441849628406192,0.8044928755028079
PALB2,0.01340835336458035,0.8501118897989779,0.8889848797866577
PALD1,-0.12050948521318627,0.4519969071724266,0.5484430840302905
PALLD,-0.4843282124309489,0.02693240104701323,0.05787320224985541
PALM,0.4839342655272034,0.09459792115579353,0.15822055658216588
PALM3,0.3193141322407538,0.3273730423383957,0.42565615123338457
PALMD,0.31948313688535634,0.285586801306557,0.3826345316884124
PALS1,-0.02486563603059544,0.8374267539046854,0.878783636038641
PALS2,-0.1122952545514071,0.3306487537416969,0.42868635366826413
PAM,-0.23204431506658274,0.18380783925537084,0.2700652937584777
PAM16,-0.010608098130726162,0.9738821735802459,0.981040469554257
PAMR1,-0.1729959531355112,0.20395710827256386,0.2931855568425172
PAN2,0.3671473801896177,0.06218726740136708,0.11264965268285103
PAN3,-1.0094358251811144,1.3859002777090135e-07,1.1713238803804894e-05
PANK1,-0.7057865130850782,0.0033550470110768663,0.01132382174408366
PANK2,-0.021573498431850524,0.7355235016432611,0.7978837622361908
PANK3,-0.38106727480136904,0.042590211257437165,0.08317580529607588
PANK4,0.6744972939959251,0.00019694305151940041,0.0014479552580406224
PANX1,0.040121149386828314,0.8002110606969656,0.8494210379587755
PANX2,0.9064778472288548,0.0017247556915578484,0.006910055318629419
PAOX,0.46520373323748654,0.010783893162032545,0.027893912833867072
PAPLN,0.8815613055911866,0.002976834451429192,0.010355541798372959
