target_label,target_chembl_id,target_pref_name,target_organism,target_tax_id,activity_id,record_id,molecule_chembl_id,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_variant_accession,assay_variant_mutation,document_chembl_id,document_journal,document_year,standard_type,standard_relation,standard_value,standard_units,standard_upper_value,pchembl_value,relation,value,units,text_value,data_validity_comment,potential_duplicate,standard_flag,src_id,standard_value_nM,pActivity_nM,endpoint_stratum,quality_flags,training_use
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045919,4432154,CHEMBL5763419,CHEMBL5763419,,O=C(O)c1cc(C23CCC(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)(CC2)CO3)ccc1F,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,390.0,nM,,6.41,=,390.0,nM,,,0,1,37,390.0,6.4089353929735005,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045922,4432155,CHEMBL5770961,CHEMBL5770961,,O=C(O)c1cccc(C23CCC(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)(CC2)CO3)c1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,440.0,nM,,6.36,=,440.0,nM,,,0,1,37,440.0,6.356547323513812,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045925,4432156,CHEMBL6026966,CHEMBL6026966,,O=C(O)c1ccc(C23CCC(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)(CC2)CO3)cc1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,450.0,nM,,6.35,=,450.0,nM,,,0,1,37,450.0,6.346787486224656,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045928,4432157,CHEMBL5858569,CHEMBL5858569,,O=C(O)c1cccc(-c2noc(C34CCC(OCc5c(-c6c(Cl)cncc6Cl)noc5C5CC5)(CC3)CO4)n2)c1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,490.0,nM,,6.31,=,490.0,nM,,,0,1,37,490.0,6.309803919971486,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045931,4432158,CHEMBL5997408,CHEMBL5997408,,O=C(O)c1cc(C23CCC(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)(CC2)CO3)ccc1F,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,570.0,nM,,6.24,=,570.0,nM,,,0,1,37,570.0,6.2441251443275085,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045934,4432159,CHEMBL5827702,CHEMBL5827702,,O=C(O)c1ccc(-c2noc(C34CCC(COCc5c(-c6c(Cl)cccc6Cl)noc5C5CC5)(CC3)CO4)n2)cc1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,980.0,nM,,6.01,=,980.0,nM,,,0,1,37,980.0,6.008773924307505,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045937,4432160,CHEMBL5744744,CHEMBL5744744,,O=C(O)c1ccc(-c2noc(C34CCC(OCc5c(-c6ccccc6OC(F)(F)F)noc5C5CC5)(CC3)CO4)n2)cc1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,1000.0,nM,,6.0,=,1000.0,nM,,,0,1,37,1000.0,6.0,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045940,4432161,CHEMBL5752814,CHEMBL5752814,,O=C(O)c1cccc(-c2noc(C34CCC(COCc5c(-c6ccccc6OC(F)(F)F)noc5C5CC5)(CC3)CO4)n2)c1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,1200.0,nM,,5.92,=,1200.0,nM,,,0,1,37,1200.0,5.920818753952375,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045943,4432162,CHEMBL5923200,CHEMBL5923200,,O=C(O)c1csc(C23CCC(COCc4c(-c5ccccc5OC(F)(F)F)noc4C4CC4)(CC2)CO3)n1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,1400.0,nM,,5.85,=,1400.0,nM,,,0,1,37,1400.0,5.853871964321762,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,28045946,4432163,CHEMBL5860175,CHEMBL5860175,,CS(=O)(=O)NC(=O)c1cccc(C23CCC(COCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)(CC2)CO3)c1,CHEMBL5735517,"transient human FXR/Gal4-luciferase reporter assay: A Gal4-hFXR fusion construct reporter system was used as the primary assay to characterize compound activity. A construct including 5 copies of the Gal4 promoter response element upstream of a firefly luciferase reporter cDNA was stably expressed in HEK293 cells. This reporter cell line was maintained in Dulbecco's Modified Eagle's medium (DMEM; Gibco) supplemented with 1% penicillin-streptomycin (P/S) solution, 500 μg/ml Zeocin and 10% charcoal/dextran-treated fetal bovine serum (cs-FBS) at 37° C. in a humidified 5% CO2 atmosphere. Another plasmid was constructed in which the human cytomegalovirus promoter in the pcDNA3.1 vector directs the expression of the cDNA encoding a fusion protein comprised of the DNA binding domain from the Gal4 transcription factor fused to the ligand binding domain from human FXR.The day prior to transfection, the reporter cells in culture are detached from the plate with trypsin and plated into a T75 flask at a sufficient density to achieve approximately 90% confluence the next morning. The transfection reagents are prepared by separately diluting 25 μg of the pcDNA3.1-Gal4-FXR plasmid into 1.87 mL of Opti-MEM (Thermo-Fisher), and 40 μL of Lipofectamine 2000 (Thermo-Fisher) into 1.87 mL of Opti-MEM, and then adding the diluted DNA solution into the diluted Lipofectamine 2000 solution and incubating at room temperature for 15-20 minutes. The mixture is further diluted with 10 mL of a solution comprised of DMEM, 10% cs-FBS, and 1% P/S immediately prior to transferring to the cells. The maintenance culture media is aspirated from the cells and the final transfection mixture is added before the cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. This protocol can be scaled up, and the transiently transfected cells can be cryopreserved in an assay-ready format.For compound testing, 100 nL of the compounds (serial dilutions in DMSO) are dispensed with an Echo acoustic dispenser (Labcyte) into the wells of a Corning/Costar clear bottom 384-well white plate. The transfected cells are harvested, counted, and diluted such that 10-25,000 cells in 25 μL are plated into each well of the 384-well compound assay plate. The compound-treated cells are incubated overnight at 37° C. in a humidified 5% CO2 atmosphere. The next morning 25 μL of Steady-Glo (Promega) are added to each well of the plate, the mixture is incubated for 15 min. with shaking, and luminescence is measured on an Envision (Perkin Elmer) plate reader. Background counts from cells treated with DMSO alone are subtracted from all raw counts, and the corrected values are converted to a percentage of the control response attained with 8 μM GW-4064. These data are fit to a 4-parameter log agonist-response equation to calculate an EC50 value.",B,BAO_0000219,cell-based format,,,CHEMBL5727847,,2020.0,EC50,=,1600.0,nM,,5.8,=,1600.0,nM,,,0,1,37,1600.0,5.795880017344075,fxr|EC50|B|cell-based format|CHEMBL5735517,variant_accession_missing;,candidate_after_assay_review
