molecule_id,canonical_smiles,pActivity,assay_id,assay_description,document_id,document_year,overlap_canonical,max_Tanimoto_to_canonical,ad_status,stratum,cross_document_E3_attribute,E5_candidate
CHEMBL5921663,CN(C(=O)c1ccc(-c2nc3ccccc3o2)cc1)C1CC[C@H](NC(=O)C[C@@H]2CCC(=O)N2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.34065934065934067,out_of_domain,E2,True,False
CHEMBL5922726,CCCC1CCC(c2ccc(-c3ccc(C(=O)N(C)[C@@H]4CC[C@H](NC(=O)CC)C4)cc3)cc2)OC1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.18181818181818182,out_of_domain,E2,True,False
CHEMBL5925383,CN(C(=O)c1ccc(-c2nc3ccccc3o2)cc1)[C@@H]1CC[C@H](NC(=O)c2ccccc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.35365853658536583,out_of_domain,E2,True,False
CHEMBL5934904,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3cc(F)c4[nH]ccc4c3)nc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.23529411764705882,out_of_domain,E2,True,False
CHEMBL5942913,CO[C@H](C)C(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.3333333333333333,out_of_domain,E2,True,False
CHEMBL5951700,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3cc(F)c4[nH]cc(C(N)=O)c4c3)c(F)c2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.2403846153846154,out_of_domain,E2,True,False
CHEMBL5952988,CN(C(=O)c1ccc(-c2nc3ccccc3o2)cc1)[C@@H]1CC[C@H](NC(=O)C(F)(F)C(F)(F)F)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.3372093023255814,out_of_domain,E2,True,False
CHEMBL5955422,CC(C)N[C@H](C)C(=O)N[C@H]1CCC(N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.3333333333333333,out_of_domain,E2,True,False
CHEMBL5955561,CC(=O)NCCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.3409090909090909,out_of_domain,E2,True,False
CHEMBL5971397,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3cc(F)c(C#N)c(F)c3)cc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.22727272727272727,out_of_domain,E2,True,False
CHEMBL5976399,CN(C(=O)c1ccc(-c2nc3cccc(F)c3o2)cc1)[C@@H]1CC[C@H](NC(=O)C2CC2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.29473684210526313,out_of_domain,E2,True,False
CHEMBL5988215,CCC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3ccc4c(c3)C(F)(F)C(=O)N4)nc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.21875,out_of_domain,E2,True,False
CHEMBL5993598,CN(C(=O)c1ccc(-c2nc3ccccc3o2)cc1)[C@@H]1CC[C@@H](NC(=O)Cc2ccccc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.35714285714285715,out_of_domain,E2,True,False
CHEMBL6003503,CCC(=O)N[C@@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1,4.576754126063192,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.38271604938271603,out_of_domain,E2,True,False
CHEMBL6018771,CN(C)CC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.36470588235294116,out_of_domain,E2,True,False
CHEMBL6035593,COC(=O)[C@H](CC(=O)N[C@H]1CC[C@@H](N(C)C(=O)c2ccc(-c3nc4ccccc4o3)cc2)C1)NC(C)=O,5.756961951313706,CHEMBL5730715,"Biochemical Assay of FASN: The biochemical FASN activity testing was performed as 384 well two-time-point kinetic fluorescence intensity assay format in Greiner low volume medium binding 384-well black microtiter plates in a total assay volume of 8 μl and was used for high throughput screen. In each well 3 μl 40 nM human recombinant full-length fatty acid synthase (produced in-house in SF9 cells) were dispensed in the following assay buffer: 50 mM potassium phosphate buffer pH 7.0, 0.005% (w/v) BSA, 2 mM Glutathione, 0.02% Tween-20. Then 2 μl of 200 μM NADPH in assay buffer were added, followed by the addition of the test compounds in 10 dilution concentrations starting with 30 μM (final concentration) to get a final DMSO content of 1% (v/v). The mixture was incubated for at least 15 min at room temperature. After the pre-incubation the enzymatic reaction was started by the addition of 2 μl substrate solution (80 μM acetyl-CoA, 240 μM malonyl-CoA). A first fluorescence intensity measurement (time point one) was performed with an Envision multimode reader (Perkin Elmer LAS Germany GmbH) at excitation wavelength 340 nm (lamp mode) and emission wavelength 460 nm. The reaction was incubated for 30 minutes at room temperature. After this the fluorescence intensity was measured again in the Envision using the same parameters as described above (second time point measurement). The data were analysed by subtracting the first time point measurement value from the second time point measurement value (after the enzymatic reaction). The differences of the emission signals were determined. These reflect directly the conversion rate of NADPH. The full value used was the inhibitor-free reaction. A pharmacological zero value was used like GSK837149A (Sigma-Aldrich) in a final concentration of 5-10 μM. The inhibitory values (IC50) were determined using either the program Symyx Assay Explorer® or Condosseo® from GeneData.",CHEMBL5725391,2017,False,0.3191489361702128,out_of_domain,E2,True,False
