target_label,target_chembl_id,target_pref_name,target_organism,target_tax_id,activity_id,record_id,molecule_chembl_id,parent_molecule_chembl_id,molecule_pref_name,canonical_smiles,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_variant_accession,assay_variant_mutation,document_chembl_id,document_journal,document_year,standard_type,standard_relation,standard_value,standard_units,standard_upper_value,pchembl_value,relation,value,units,text_value,data_validity_comment,potential_duplicate,standard_flag,src_id
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520674,758119,CHEMBL466318,CHEMBL466318,,CC(C)c1onc(-c2ccc(S(C)(=O)=O)cc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,170.0,nM,,6.77,=,0.17,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520675,758120,CHEMBL469135,CHEMBL469135,,CC(C)c1onc(-c2c(Cl)cncc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,690.0,nM,,6.16,=,0.69,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520676,758188,CHEMBL466323,CHEMBL466323,,Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,94.0,nM,,7.03,=,0.094,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520677,758189,CHEMBL466523,CHEMBL466523,,Cc1cc(OCc2c(-c3c(Cl)c[n+]([O-])cc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,45.0,nM,,7.35,=,0.045,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520678,758190,CHEMBL513149,CHEMBL513149,,Cc1cc(OCc2c(-c3cc[nH]c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,1100.0,nM,,5.96,=,1.1,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520679,758264,CHEMBL466471,CHEMBL466471,,Cc1cc(OCc2c(-c3ccn(C)c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,1720.0,nM,,5.76,=,1.72,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520680,758265,CHEMBL466880,CHEMBL466880,,Cc1cc(OCc2c(-c3c(Cl)cn(C)c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,2750.0,nM,,5.56,=,2.75,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520681,758266,CHEMBL511389,CHEMBL511389,,Cc1cc(OCc2c(-c3c(Cl)ccc(=O)n3C)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,235.0,nM,,6.63,=,0.235,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520682,758341,CHEMBL466887,CHEMBL466887,,COc1ccc(Cl)c(-c2noc(C(C)C)c2COc2ccc(-c3ccc4c(C(=O)O)cn(C)c4c3)c(C)c2)n1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,310.0,nM,,6.51,=,0.31,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520683,758342,CHEMBL511559,CHEMBL511559,,Cc1cc(OCc2c(-c3[nH]c(=O)ccc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980673,Displacement of radioligand from human FXR by scintillation proximity assay,B,BAO_0000357,single protein format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,IC50,=,4130.0,nM,,5.38,=,4.13,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520684,758117,CHEMBL318457,CHEMBL318457,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,900.0,nM,,6.05,=,0.9,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520685,758118,CHEMBL466315,CHEMBL466315,,COc1ccccc1-c1noc(C(C)C)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,10000.0,nM,,5.00,=,10.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520686,758119,CHEMBL466318,CHEMBL466318,,CC(C)c1onc(-c2ccc(S(C)(=O)=O)cc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,>,10000.0,nM,,,>,10.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520687,758120,CHEMBL469135,CHEMBL469135,,CC(C)c1onc(-c2c(Cl)cncc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,9000.0,nM,,5.05,=,9.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520688,758188,CHEMBL466323,CHEMBL466323,,Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,900.0,nM,,6.05,=,0.9,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520689,758189,CHEMBL466523,CHEMBL466523,,Cc1cc(OCc2c(-c3c(Cl)c[n+]([O-])cc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,102.0,nM,,6.99,=,0.102,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520690,758190,CHEMBL513149,CHEMBL513149,,Cc1cc(OCc2c(-c3cc[nH]c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,5000.0,nM,,5.30,=,5.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520691,758264,CHEMBL466471,CHEMBL466471,,Cc1cc(OCc2c(-c3ccn(C)c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,7000.0,nM,,5.16,=,7.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520692,758265,CHEMBL466880,CHEMBL466880,,Cc1cc(OCc2c(-c3c(Cl)cn(C)c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,12000.0,nM,,4.92,=,12.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520693,758266,CHEMBL511389,CHEMBL511389,,Cc1cc(OCc2c(-c3c(Cl)ccc(=O)n3C)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,4000.0,nM,,5.40,=,4.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520694,758341,CHEMBL466887,CHEMBL466887,,COc1ccc(Cl)c(-c2noc(C(C)C)c2COc2ccc(-c3ccc4c(C(=O)O)cn(C)c4c3)c(C)c2)n1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,2000.0,nM,,5.70,=,2.0,uM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520695,758342,CHEMBL511559,CHEMBL511559,,Cc1cc(OCc2c(-c3[nH]c(=O)ccc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980674,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,EC50,=,0.0,nM,,,=,0.0,uM,,Outside typical range,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520696,758117,CHEMBL318457,CHEMBL318457,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,100.0,%,,,=,100.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520697,758118,CHEMBL466315,CHEMBL466315,,COc1ccccc1-c1noc(C(C)C)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,54.3,%,,,=,54.3,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520698,758119,CHEMBL466318,CHEMBL466318,,CC(C)c1onc(-c2ccc(S(C)(=O)=O)cc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,0.0,%,,,=,0.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520699,758120,CHEMBL469135,CHEMBL469135,,CC(C)c1onc(-c2c(Cl)cncc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,59.4,%,,,=,59.4,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520700,758188,CHEMBL466323,CHEMBL466323,,Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,38.0,%,,,=,38.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520701,758189,CHEMBL466523,CHEMBL466523,,Cc1cc(OCc2c(-c3c(Cl)c[n+]([O-])cc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,53.7,%,,,=,53.7,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520702,758190,CHEMBL513149,CHEMBL513149,,Cc1cc(OCc2c(-c3cc[nH]c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,58.5,%,,,=,58.5,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520703,758264,CHEMBL466471,CHEMBL466471,,Cc1cc(OCc2c(-c3ccn(C)c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,12.0,%,,,=,12.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520704,758265,CHEMBL466880,CHEMBL466880,,Cc1cc(OCc2c(-c3c(Cl)cn(C)c(=O)c3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,9.0,%,,,=,9.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520705,758266,CHEMBL511389,CHEMBL511389,,Cc1cc(OCc2c(-c3c(Cl)ccc(=O)n3C)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,27.0,%,,,=,27.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520706,758341,CHEMBL466887,CHEMBL466887,,COc1ccc(Cl)c(-c2noc(C(C)C)c2COc2ccc(-c3ccc4c(C(=O)O)cn(C)c4c3)c(C)c2)n1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,23.0,%,,,=,23.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2520707,758342,CHEMBL511559,CHEMBL511559,,Cc1cc(OCc2c(-c3[nH]c(=O)ccc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,CHEMBL980675,Agonist activity at chimeric FXR assessed as receptor transactivation by luciferase transcriptional reporter gene assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1138594,Bioorg Med Chem Lett,2009,Activity,=,0.0,%,,,=,0.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562135,770539,CHEMBL318457,CHEMBL318457,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL984652,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,59.0,nM,,7.23,=,59.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562136,770539,CHEMBL318457,CHEMBL318457,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1,CHEMBL984654,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,65.0,nM,,7.19,=,65.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562137,770540,CHEMBL517365,CHEMBL517365,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cccc(C(=O)O)c3c2)cc1,CHEMBL984652,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,2300.0,nM,,5.64,=,2300.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562138,770455,CHEMBL514398,CHEMBL514398,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3ccc(C(=O)O)cc3c2)cc1,CHEMBL984652,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,420.0,nM,,6.38,=,420.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562139,770454,CHEMBL515776,CHEMBL515776,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1,CHEMBL984652,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,100.0,nM,,7.00,=,100.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562140,770453,CHEMBL476302,CHEMBL476302,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3c(C(=O)O)cccc3c2)cc1,CHEMBL984652,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,87.0,nM,,7.06,=,87.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562141,770540,CHEMBL517365,CHEMBL517365,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cccc(C(=O)O)c3c2)cc1,CHEMBL984653,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,52.0,%,,,=,52.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562142,770455,CHEMBL514398,CHEMBL514398,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3ccc(C(=O)O)cc3c2)cc1,CHEMBL984653,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,69.0,%,,,=,69.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562143,770454,CHEMBL515776,CHEMBL515776,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1,CHEMBL984653,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,90.0,%,,,=,90.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562144,770453,CHEMBL476302,CHEMBL476302,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3c(C(=O)O)cccc3c2)cc1,CHEMBL984653,Agonist activity at FXR assessed as receptor-SRC-1 peptide interaction by FRET assay relative to GW-4064,F,BAO_0000019,assay format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,134.0,%,,,=,134.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562145,770540,CHEMBL517365,CHEMBL517365,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cccc(C(=O)O)c3c2)cc1,CHEMBL984654,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,3300.0,nM,,5.48,=,3300.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562146,770455,CHEMBL514398,CHEMBL514398,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3ccc(C(=O)O)cc3c2)cc1,CHEMBL984654,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,500.0,nM,,6.30,=,500.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562147,770454,CHEMBL515776,CHEMBL515776,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1,CHEMBL984654,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,45.0,nM,,7.35,=,45.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562148,770453,CHEMBL476302,CHEMBL476302,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3c(C(=O)O)cccc3c2)cc1,CHEMBL984654,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,EC50,=,68.0,nM,,7.17,=,68.0,nM,,,0,1,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562149,770540,CHEMBL517365,CHEMBL517365,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cccc(C(=O)O)c3c2)cc1,CHEMBL984655,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay relative to GW-4064,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,27.0,%,,,=,27.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562150,770455,CHEMBL514398,CHEMBL514398,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3ccc(C(=O)O)cc3c2)cc1,CHEMBL984655,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay relative to GW-4064,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,90.0,%,,,=,90.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562151,770454,CHEMBL515776,CHEMBL515776,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1,CHEMBL984655,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay relative to GW-4064,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,87.0,%,,,=,87.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2562152,770453,CHEMBL476302,CHEMBL476302,,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(-c2ccc3c(C(=O)O)cccc3c2)cc1,CHEMBL984655,Agonist activity at FXR expressed in african green monkey CV1 cells by luciferase reporter transient transfection assay relative to GW-4064,F,BAO_0000219,cell-based format,,,CHEMBL1155854,Bioorg Med Chem Lett,2008,%max,=,104.0,%,,,=,104.0,%,,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2595990,726259,CHEMBL191275,CHEMBL191275,,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccccc2)cc1,CHEMBL1015272,Increase in transcriptional activity of FXR ligand binding domain expressed in human Hep G2 cells co-transfected with Gal4-DBD by luciferase reporter gene assay,B,BAO_0000219,cell-based format,,,CHEMBL1151755,J Med Chem,2008,Activity,,,,,,,,,Not Active,,0,0,1
fxr,CHEMBL2047,Bile acid receptor,Homo sapiens,9606,2596001,726258,CHEMBL522936,CHEMBL522936,,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccccc2)cc1,CHEMBL1015272,Increase in transcriptional activity of FXR ligand binding domain expressed in human Hep G2 cells co-transfected with Gal4-DBD by luciferase reporter gene assay,B,BAO_0000219,cell-based format,,,CHEMBL1151755,J Med Chem,2008,Activity,,,,,,,,,Not Active,,0,0,1
