molecule_id,canonical_smiles,pActivity_calc,scaffold,document_year,assay_id,assay_format,construct,assay_description,scope
CHEMBL4127027,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4CC4CN(C(=O)C5CC5)C4)cc3)ccc21,7.161150909262744,O=C(C1CC1)N1CC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127223,Cn1ncc2cc(-c3ncc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cn3)ccc21,5.059981844992337,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2cnc(-c3ccc4[nH]ncc4c3)nc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127363,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cn3)ccc21,6.337242168318426,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)nc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127608,Cc1cc(-c2ccc3c(cnn3C)c2)ccc1C1=NC2(CC2)C(=O)N1C[C@@H]1CCN(C(=O)C2CC2)C1,7.292429823902063,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127623,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cccnc4c3)cc2)C1,7.698970004336019,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cccnc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127681,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,6.229147988357855,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3nc4ccccc4[nH]3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127768,Cn1ncc2cc(-c3ccc(C4=NC(C)(c5ccccc5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,6.790484985457369,O=C(C1CC1)N1CCC(CN2C(=O)C(c3ccccc3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2017,CHEMBL4123591;CHEMBL5731051;CHEMBL5734379,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",broad_full_length_stated_sensitivity
CHEMBL4127804,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)C1,7.638272163982407,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc(-c4ccncc4)cc3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127964,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4cc(F)ccc4c3)cc2)C1,7.6020599913279625,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4ccccc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4127995,COCC1(C)N=C(c2ccc(-c3ccc4c(cnn4C)c3)cc2)N(C[C@@H]2CCN(C(=O)C3CC3)C2)C1=O,6.309803919971486,O=C(C1CC1)N1CCC(CN2C(=O)CN=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2017,CHEMBL4123591;CHEMBL5731051;CHEMBL5734379,assay format,full_length_human_FASN_stated_in_assay_description,"Fatty Acid Synthase (FASN) Inhibition Scintillation Proximity Assay: In this assay, inhibition of FASN activity is measured using 3H-acetyl-CoA and malonyl-CoA as substrates. 3H-Acetyl CoA is converted to 3H-palmitate through a series of reactions by the FASN protein, which contains 7 functional domains and carries out 7 enzymatic reactions to ultimately produce 3H-palmitate. The assay principle is based upon the fact that 3H-acetyl-CoA is hydrophilic and the end product, 3H-palmitate is hydrophobic. The hydrophobic 3H-palmitate binds to scintillation proximity assay (SPA) imaging beads (resulting in light emission from the imaging beads) whereas the hydrophilic 3H-acetyl-CoA does not bind to the imaging beads (and therefore does not result in light emission from the imaging beads).10 μL assay buffer (100 mM KH2PO4 pH 7.5, 1 mM DTT) (20 μL in blanks) was added to a 384-well white Opti Plate plate (Perkin Elmer). 0.9 μL test compound (at concentrations of 30 μM, 10 μM, 3 μM, 1 μM, 0.30 μM, 0.10 μM, 0.03 μM and 0.01 μM)/DMSO and 10 μL hFASN enzyme (full length, 300 ng, purified in house) or 10 μL assay buffer was added to the wells. Then 10 μL 450 μM NADPH (Sigma N7505), 18.75 μM [3H]-acetyl-CoA (Perkin Elmer NET-290L), 150 μM malonyl-CoA (Sigma M4263) were added, mixed and incubated at room temperature for 60 minutes. The reaction was stopped by adding 20 μL Streptavidin coupled imaging beads (25 mg/ml). After incubation for 30 minutes at room temperature in the dark, the 384 well plate was centrifuged at 1500 rpm for 3 minutes and was measured after at least 24 hrs by the LEADseeker, measuring emission using a 610±20 nm pass filter. (Bays, N. W., et al., A simplified scintillation proximity assay for fatty acid synthase activity: development and comparison with other FAS activity assays, J. Biomol. Screen., 2009, pp 636-642, Vol. 14(6).)Raw data generated by the instrument were normalized to % Controlmin values, which were calculated as: % Controlmin=100*(x−mLC)/(mHC−mLC)where mLC and mHC were the means of the low control wells and high control wells on the plate, after manual exclusion of outliers. A plot of Controlmin versus test compound concentration was fitted to a 4-parameter logistic curve using a non-linear least squares regression method. From the plot, an IC50 (concentration at which 50% inhibition is achieved) was calculated. pIC50 values were calculated as −log(IC50), when IC50 is expressed in molar units.",broad_full_length_stated_sensitivity
CHEMBL4127999,Cn1ccc(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)n1,6.346787486224656,O=C(c1cc[nH]n1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4128043,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3F)ccc21,6.886056647693163,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4128143,CC1(C(=O)N2CC[C@@H](CN3C(=O)C4(CC4)N=C3c3ccc(-c4ccc5occc5c4)cc3)C2)CC1,7.552841968657781,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4128202,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)s3)ccc21,5.050122295963125,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)s2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4128261,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,7.522878745280337,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4128608,Cn1ncc2cc(-c3cnc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)nc3)ccc21,4.480172006224281,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ncc(-c3ccc4[nH]ncc4c3)cn2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4128858,Cn1ncc2cc(-c3ccc(C4=NC5(CCOCC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,6.337242168318426,O=C(C1CC1)N1CCC(CN2C(=O)C3(CCOCC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129012,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)c(F)c3)ccc21,7.657577319177793,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129046,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc(Cl)c3)cc2)C1,7.301029995663981,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccccc3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129083,Cn1ncc2cc(-c3ccc(C4=NC5(CC5)C(=O)N4CC4CCN(C(=O)C5CC5)CC4)cc3)ccc21,5.860120913598763,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)CC1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129199,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4ncccc4c3)cc2)C1,6.795880017344075,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4ncccc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129240,Cn1ncc2cc(-c3ccc(C4=NC5(CCCC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)ccc21,7.080921907623926,O=C(C1CC1)N1CCC(CN2C(=O)C3(CCCC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129242,O=C([C@@H]1CCCO1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,7.102372908709558,O=C(C1CCCO1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4occc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129431,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc4[nH]ncc34)cc2)C1,7.481486060122112,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3cccc4[nH]ncc34)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129575,O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,7.494850021680094,O=C(C1CC1)N1CCC(CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
CHEMBL4129812,CC(=O)N1CCC2(CC1)N=C(c1ccc(-c3ccc4c(cnn4C)c3)cc1)N(C[C@@H]1CCN(C(=O)C3CC3)C1)C2=O,6.698970004336019,O=C(C1CC1)N1CCC(CN2C(=O)C3(CCNCC3)N=C2c2ccc(-c3ccc4[nH]ncc4c3)cc2)C1,2018,CHEMBL4123591,single protein format,full_length_human_FASN_stated_in_assay_description,Inhibition of human full length FASN using [3H]-acetyl-CoA/malonyl-CoA as substrate after 60 mins in presence of NADPH by scintillation proximity assay,broad_full_length_stated_sensitivity
