source_assay,target_assay,n_shared_identity,n_shared_numeric_pair,source_is_canonical_or_mirror,target_is_canonical_or_mirror,core_metadata_comparable,comparability_reason,source_assay_format,target_assay_format,source_protein_layer,target_protein_layer
CHEMBL2169045,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2169045,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2169045,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2169045,CHEMBL960231,0,0,False,False,False,unit_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL2169045,CHEMBL985841,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL2328950,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL2328957,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL3411198,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,fragment_TE
CHEMBL2169046,CHEMBL3411206,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL3619925,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL3619926,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL3625454,0,0,False,False,False,not_both_IC50,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL3625457,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL3625458,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,fragment_KR
CHEMBL2169046,CHEMBL3705868,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,cell_extract
CHEMBL2169046,CHEMBL3706007,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL3888977,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,cell_extract
CHEMBL2169046,CHEMBL4020860,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,fragment_TE
CHEMBL2169046,CHEMBL4123591,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,full_length
CHEMBL2169046,CHEMBL4123592,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL4402021,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,full_length
CHEMBL2169046,CHEMBL4402023,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL4418321,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,cell_extract
CHEMBL2169046,CHEMBL4882378,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL4882379,0,0,False,False,False,activity_type_mismatch,assay format,assay format,unknown,unknown
CHEMBL2169046,CHEMBL4882380,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL5112963,0,0,False,False,False,not_both_IC50,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL5210219,0,0,False,False,False,activity_type_mismatch,assay format,assay format,unknown,unknown
CHEMBL2169046,CHEMBL5210491,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL5723241,0,0,False,False,False,activity_type_mismatch,assay format,assay format,unknown,unknown
CHEMBL2169046,CHEMBL5723552,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL5730715,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,full_length
CHEMBL2169046,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,assay format,assay format,unknown,full_length
CHEMBL2169046,CHEMBL5733207,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,cell_extract
CHEMBL2169046,CHEMBL5734012,0,0,False,False,False,activity_type_mismatch,assay format,assay format,unknown,cell_extract
CHEMBL2169046,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,assay format,single protein format,unknown,full_length
CHEMBL2169046,CHEMBL682484,0,0,False,False,False,not_both_IC50,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL828726,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2169046,CHEMBL862461,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL863392,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL869274,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL960231,0,0,False,False,False,activity_type_mismatch,assay format,single protein format,unknown,unknown
CHEMBL2169046,CHEMBL985841,0,0,False,False,False,activity_type_mismatch,assay format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL3411198,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,fragment_TE
CHEMBL2328950,CHEMBL3411205,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL3411206,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL3619925,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL3619926,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL3625457,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_KR
CHEMBL2328950,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL2328950,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_TE
CHEMBL2328950,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_TE
CHEMBL2328950,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,full_length
CHEMBL2328950,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,full_length
CHEMBL2328950,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL2328950,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL2328950,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL2328950,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL2328950,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,full_length
CHEMBL2328950,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,cell-based format,assay format,unknown,full_length
CHEMBL2328950,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,cell_extract
CHEMBL2328950,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,unknown,cell_extract
CHEMBL2328950,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,cell-based format,single protein format,unknown,full_length
CHEMBL2328950,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL828726,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL2328950,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL960231,0,0,False,False,False,unit_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL2328950,CHEMBL985841,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL3411198,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL2328957,CHEMBL3411205,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL3411206,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL3619925,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL3619926,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL3625457,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_KR
CHEMBL2328957,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL2328957,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL2328957,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
CHEMBL2328957,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL2328957,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,full_length
CHEMBL2328957,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL2328957,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL2328957,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL5112963,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL2328957,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,single protein format,assay format,unknown,unknown
CHEMBL2328957,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,single protein format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,full_length
CHEMBL2328957,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,single protein format,assay format,unknown,full_length
CHEMBL2328957,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,cell_extract
CHEMBL2328957,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,single protein format,assay format,unknown,cell_extract
CHEMBL2328957,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,single protein format,single protein format,unknown,full_length
CHEMBL2328957,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL828726,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL2328957,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL960231,0,0,False,False,False,unit_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL2328957,CHEMBL985841,0,0,False,False,False,unit_mismatch,single protein format,cell-based format,unknown,unknown
CHEMBL3411198,CHEMBL3619925,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL3619926,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL3625457,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL3625458,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,fragment_KR
CHEMBL3411198,CHEMBL3705868,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,cell_extract
CHEMBL3411198,CHEMBL3706007,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL3888977,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,cell_extract
CHEMBL3411198,CHEMBL4020854,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,fragment_TE
CHEMBL3411198,CHEMBL4020860,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,fragment_TE
CHEMBL3411198,CHEMBL4123591,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,full_length
CHEMBL3411198,CHEMBL4123592,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL4402021,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,full_length
CHEMBL3411198,CHEMBL4402023,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,unknown
CHEMBL3411198,CHEMBL4418321,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,cell_extract
CHEMBL3411198,CHEMBL4882378,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL4882379,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,fragment_TE,unknown
CHEMBL3411198,CHEMBL4882380,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,unknown
CHEMBL3411198,CHEMBL5210219,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,fragment_TE,unknown
CHEMBL3411198,CHEMBL5210491,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL5723241,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,fragment_TE,unknown
CHEMBL3411198,CHEMBL5723552,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,unknown
CHEMBL3411198,CHEMBL5730715,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,full_length
CHEMBL3411198,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,single protein format,assay format,fragment_TE,full_length
CHEMBL3411198,CHEMBL5733207,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,cell_extract
CHEMBL3411198,CHEMBL5734012,0,0,False,False,False,activity_type_mismatch,single protein format,assay format,fragment_TE,cell_extract
CHEMBL3411198,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,single protein format,single protein format,fragment_TE,full_length
CHEMBL3411198,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL828726,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,unknown
CHEMBL3411198,CHEMBL862461,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL863392,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL869274,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL960231,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,fragment_TE,unknown
CHEMBL3411198,CHEMBL985841,0,0,False,False,False,activity_type_mismatch,single protein format,cell-based format,fragment_TE,unknown
CHEMBL3411205,CHEMBL3619925,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL3619926,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL3625457,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_KR
CHEMBL3411205,CHEMBL3705868,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL3411205,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL3411205,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_TE
CHEMBL3411205,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,full_length
CHEMBL3411205,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,full_length
CHEMBL3411205,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL3411205,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL3411205,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL3411205,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL3411205,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL3411205,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL3411205,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL3411205,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,full_length
CHEMBL3411205,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,cell-based format,assay format,unknown,full_length
CHEMBL3411205,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,cell_extract
CHEMBL3411205,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,unknown,cell_extract
CHEMBL3411205,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,cell-based format,single protein format,unknown,full_length
CHEMBL3411205,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL828726,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL3411205,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL960231,0,0,False,False,False,unit_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411205,CHEMBL985841,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL3411206,CHEMBL3619925,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL3619926,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL3625457,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_KR
CHEMBL3411206,CHEMBL3705868,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL3411206,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL3411206,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_TE
CHEMBL3411206,CHEMBL4020860,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,fragment_TE
CHEMBL3411206,CHEMBL4123591,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,full_length
CHEMBL3411206,CHEMBL4123592,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL4402021,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,full_length
CHEMBL3411206,CHEMBL4402023,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL3411206,CHEMBL4418321,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,cell_extract
CHEMBL3411206,CHEMBL4882378,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL4882379,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL3411206,CHEMBL4882380,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL3411206,CHEMBL5210219,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL3411206,CHEMBL5210491,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL5651415,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL5723241,0,0,False,False,False,protein_layer_not_qualified,cell-based format,assay format,unknown,unknown
CHEMBL3411206,CHEMBL5723552,0,0,False,False,False,protein_layer_not_qualified,cell-based format,cell-based format,unknown,unknown
CHEMBL3411206,CHEMBL5730715,0,0,False,False,False,protein_layer_mismatch,cell-based format,cell-based format,unknown,full_length
CHEMBL3411206,CHEMBL5731051,0,0,False,True,False,assay_mirror_excluded,cell-based format,assay format,unknown,full_length
CHEMBL3411206,CHEMBL5733207,0,0,False,False,False,protein_layer_mismatch,cell-based format,single protein format,unknown,cell_extract
CHEMBL3411206,CHEMBL5734012,0,0,False,False,False,protein_layer_mismatch,cell-based format,assay format,unknown,cell_extract
CHEMBL3411206,CHEMBL5734379,0,0,False,True,False,assay_mirror_excluded,cell-based format,single protein format,unknown,full_length
CHEMBL3411206,CHEMBL682484,0,0,False,False,False,activity_type_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL828726,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL3411206,CHEMBL862461,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL863392,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL869274,0,0,False,False,False,protein_layer_not_qualified,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL960231,0,0,False,False,False,unit_mismatch,cell-based format,single protein format,unknown,unknown
CHEMBL3411206,CHEMBL985841,0,0,False,False,False,unit_mismatch,cell-based format,cell-based format,unknown,unknown
CHEMBL3619925,CHEMBL3625454,0,0,False,False,False,activity_type_mismatch,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL3625457,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL3625458,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_KR
CHEMBL3619925,CHEMBL3705868,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3619925,CHEMBL3706007,0,0,False,False,False,protein_layer_not_qualified,single protein format,single protein format,unknown,unknown
CHEMBL3619925,CHEMBL3888977,0,0,False,False,False,protein_layer_mismatch,single protein format,cell-based format,unknown,cell_extract
CHEMBL3619925,CHEMBL4020854,0,0,False,False,False,protein_layer_mismatch,single protein format,single protein format,unknown,fragment_TE
